"timestamp","x","y","z"
"792087691735521","0.33536956","0.028753716","0.55496675","0.76073164","0.5235988"
"792087701623059","0.33593786","0.029204031","0.55476695","0.7606093","0.5235988"
"792087711510597","0.33645013","0.029548278","0.5545975","0.76049316","0.5235988"
"792087721398135","0.3367345","0.029790202","0.55450594","0.76042455","0.5235988"
"792087731285674","0.33671936","0.029904095","0.5544559","0.7604635","0.5235988"
"792087741173212","0.33644357","0.029908633","0.55436707","0.7606501","0.5235988"
"792087751060750","0.336107","0.029908607","0.5541995","0.7609208","0.5235988"
"792087760948288","0.33588782","0.030013302","0.5540039","0.7611559","0.5235988"
"792087770835827","0.3358862","0.030218499","0.5538503","0.7612604","0.5235988"
"792087780723365","0.33612534","0.030473355","0.5537121","0.76124513","0.5235988"
"792087790610903","0.33654338","0.030755296","0.55354744","0.7611688","0.5235988"
"792087800498441","0.3369134","0.031039227","0.5533783","0.7611167","0.5235988"
"792087810385980","0.33702213","0.031318877","0.5532586","0.761144","0.5235988"
"792087820273518","0.3368042","0.03165832","0.5532102","0.7612616","0.5235988"
"792087830160806","0.33635288","0.03208715","0.5532727","0.7613977","0.5235988"
"792087840048094","0.33589828","0.03256738","0.5533466","0.7615243","0.5235988"
"792087849935382","0.33577952","0.032812092","0.5533422","0.7615693","0.5235988"
"792087859822671","0.33583114","0.033078317","0.55328983","0.76157326","0.5235988"
"792087869710209","0.33598563","0.03335017","0.55322427","0.7615407","0.5235988"
"792087879597747","0.33612537","0.033619054","0.55316615","0.76150954","0.5235988"
"792087889485285","0.33618158","0.03386023","0.5531399","0.761493","0.5235988"
"792087899372824","0.3361342","0.034056883","0.55312234","0.76151794","0.5235988"
"792087909267862","0.33597913","0.034204815","0.55310273","0.7615941","0.5235988"
"792087919162900","0.33578837","0.034330025","0.55307144","0.7616953","0.5235988"
"792087929057938","0.33560634","0.03443932","0.5530314","0.7617996","0.5235988"
"792087938952976","0.33542","0.034529895","0.55296385","0.7619267","0.5235988"
"792087948840514","0.335207","0.03464851","0.5528681","0.76208436","0.5235988"
"792087958728052","0.33498484","0.0347969","0.55272925","0.762276","0.5235988"
"792087968615591","0.3347572","0.035044525","0.55253994","0.762502","0.5235988"
"792087978503129","0.33453527","0.03541173","0.5523217","0.76274055","0.5235988"
"792087988390667","0.33438975","0.03593314","0.5520554","0.76297253","0.5235988"
"792087998278205","0.3342874","0.036557335","0.55178076","0.7631864","0.5235988"
"792088008165744","0.33423766","0.03720724","0.5514445","0.7634198","0.5235988"
"792088018053282","0.33419174","0.03785834","0.5510326","0.76370525","0.5235988"
"792088027940820","0.33404666","0.03848135","0.5506081","0.7640438","0.5235988"
"792088037828358","0.3337736","0.03920582","0.5502491","0.7643847","0.5235988"
"792088047715897","0.33349767","0.040119987","0.5499887","0.7646452","0.5235988"
"792088057603435","0.3333014","0.041229278","0.5497625","0.76483434","0.5235988"
"792088067490973","0.33300903","0.042510886","0.54964435","0.76497644","0.5235988"
"792088077378511","0.33248317","0.044004977","0.5496817","0.7650938","0.5235988"
"792088087266050","0.3317523","0.045829516","0.5498317","0.76519626","0.5235988"
"792088097153588","0.33072853","0.048079617","0.54979575","0.7655271","0.5235988"
"792088107040876","0.32944137","0.050671473","0.5496514","0.76601833","0.5235988"
"792088116928164","0.3280091","0.05340451","0.5495753","0.7665019","0.5235988"
"792088126815453","0.32655755","0.05637897","0.5492733","0.7671248","0.5235988"
"792088136702741","0.32485917","0.05990627","0.5489274","0.7678259","0.5235988"
"792088146590279","0.32300872","0.0643878","0.54878086","0.76834834","0.5235988"
"792088156477817","0.32136363","0.06989367","0.54853475","0.76873267","0.5235988"
"792088166365356","0.32045007","0.076569796","0.5478131","0.76899266","0.5235988"
"792088176252894","0.32019117","0.08437214","0.54656774","0.76917017","0.5235988"
"792088186140432","0.32069927","0.093635395","0.5450231","0.7689826","0.5235988"
"792088196027970","0.32258263","0.10463222","0.5432561","0.76802695","0.5235988"
"792088205915509","0.32595256","0.11695628","0.5412801","0.76621944","0.5235988"
"792088215803047","0.33043718","0.13020284","0.53903866","0.76373816","0.5235988"
"792088225690585","0.33531782","0.14406848","0.53668207","0.7607751","0.5235988"
"792088235578123","0.34029174","0.15802081","0.5346524","0.75721717","0.5235988"
"792088245465661","0.34555826","0.17164798","0.53343093","0.75271374","0.5235988"
"792088255353200","0.3510239","0.18465956","0.533333","0.747154","0.5235988"
"792088265240738","0.3564734","0.19677104","0.5345911","0.7405541","0.5235988"
"792088275128276","0.3618664","0.20814301","0.5374185","0.7327419","0.5235988"
"792088285015814","0.367774","0.21865886","0.5419957","0.7233058","0.5235988"
"792088294903353","0.37470698","0.22755165","0.54737216","0.7128806","0.5235988"
"792088304790641","0.38168696","0.2353311","0.5547422","0.7008534","0.5235988"
"792088314677929","0.38804603","0.24131925","0.56392705","0.6878748","0.5235988"
"792088324565217","0.39280495","0.24451524","0.57529587","0.6745008","0.5235988"
"792088334452506","0.39483476","0.24344552","0.5884724","0.66222364","0.5235988"
"792088344332544","0.39195275","0.23837644","0.6060059","0.64985126","0.5235988"
"792088354212582","0.38369033","0.22729278","0.6269395","0.63880104","0.5235988"
"792088364092621","0.37032202","0.21015052","0.6506169","0.62880534","0.5235988"
"792088373972659","0.35275763","0.18538214","0.67439026","0.62160546","0.5235988"
