"timestamp","x","y","z"
"792087592861138","3.2177973","5.4004507","7.5310707"
"792087602748676","3.2177973","5.4004507","7.5310707"
"792087612636215","3.2177973","5.4004507","7.5310707"
"792087622523753","3.2177973","5.4004507","7.5310707"
"792087632411041","3.2177973","5.4004507","7.5310707"
"792087642298329","3.2177973","5.4004507","7.5310707"
"792087652185618","3.2177973","5.4004507","7.5310707"
"792087662072906","3.2177973","5.4004507","7.5310707"
"792087671960444","3.2177973","5.4004507","7.5310707"
"792087681847982","3.2177973","5.4004507","7.5310707"
"792087691735521","3.214738","5.412022","7.524067"
"792087701623059","3.2129123","5.424389","7.515937"
"792087711510597","3.212259","5.434831","7.5086694"
"792087721398135","3.2111602","5.441148","7.504563"
"792087731285674","3.2089334","5.442378","7.504624"
"792087741173212","3.2051523","5.439519","7.5083117"
"792087751060750","3.2001905","5.436217","7.5128183"
"792087760948288","3.1947744","5.435529","7.5156207"
"792087770835827","3.1905866","5.4383097","7.5153885"
"792087780723365","3.1884463","5.444414","7.5118756"
"792087790610903","3.1876974","5.453044","7.5059314"
"792087800498441","3.1863503","5.461135","7.50062"
"792087810385980","3.1825266","5.465861","7.4988003"
"792087820273518","3.174703","5.4670258","7.5012665"
"792087830160806","3.1637666","5.4658833","7.506718"
"792087840048094","3.15211","5.4651875","7.512126"
"792087849935382","3.1471179","5.466345","7.513377"
"792087859822671","3.1433496","5.469958","7.5123253"
"792087869710209","3.1405463","5.4749103","7.50989"
"792087879597747","3.1376765","5.4796214","7.5076528"
"792087889485285","3.1345258","5.482915","7.506564"
"792087899372824","3.1309466","5.4844704","7.506922"
"792087909267862","3.1268775","5.4842377","7.508787"
"792087919162900","3.1226635","5.483387","7.511162"
"792087929057938","3.1187205","5.4825087","7.5134416"
"792087938952976","3.114805","5.481493","7.5158057"
"792087948840514","3.1099713","5.480566","7.518483"
"792087958728052","3.1042755","5.4800153","7.5212383"
"792087968615591","3.0966718","5.480638","7.523918"
"792087978503129","3.0871384","5.4826903","7.52634"
"792087988390667","3.075805","5.487455","7.5275073"
"792087998278205","3.063355","5.4938345","7.5279317"
"792088008165744","3.0506504","5.501348","7.5276036"
