"timestamp","x","y","z"
"792087543423447","0.06872234","0.0032070426","-0.020463986","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087548367216","0.06872234","0.0032070426","-0.020463986","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087553310985","0.077121735","-0.0053450707","-0.020463986","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087558254754","0.077121735","-0.0053450707","-0.020463986","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087563198523","0.07467828","-0.009010263","-0.01786781","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087568142293","0.07467828","-0.009010263","-0.01786781","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087573086062","0.06505715","-0.010079277","-0.014049901","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087578029831","0.06505715","-0.010079277","-0.014049901","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087582973600","0.05421429","-0.006414085","-0.01160644","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087587917369","0.05421429","-0.006414085","-0.01160644","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087592861138","0.040927973","-0.0013744468","-0.007941248","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087597804907","0.040927973","-0.0013744468","-0.007941248","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087602748676","0.022907447","0.0035124752","-0.005497787","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087607692446","0.022907447","0.0035124752","-0.005497787","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087612636215","0.004886922","0.0071776668","-0.0065668016","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087617579984","0.004886922","0.0071776668","-0.0065668016","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087622523753","-0.010842858","0.0096211275","-0.010079277","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087627467397","-0.010842858","0.0096211275","-0.010079277","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087632411041","-0.027794369","0.012064588","-0.014813482","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087637354685","-0.027794369","0.012064588","-0.014813482","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087642298329","-0.037415497","0.011911872","-0.021991149","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087647241974","-0.037415497","0.011911872","-0.021991149","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087652185618","-0.036193766","0.011911872","-0.02687807","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087657129262","-0.036193766","0.011911872","-0.02687807","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087662072906","-0.0290161","0.010537425","-0.030543262","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087667016675","-0.0290161","0.010537425","-0.030543262","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087671960444","-0.019242255","0.012980887","-0.03191771","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087676904213","-0.019242255","0.012980887","-0.03191771","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087681847982","-0.005955936","0.011759156","-0.027183503","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087686791752","-0.005955936","0.011759156","-0.027183503","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087691735521","0.008399397","0.0106901415","-0.022449298","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087696679290","0.008399397","0.0106901415","-0.022449298","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087701623059","0.022907447","0.00580322","-0.017715093","7.6322246E-4","-8.7785826E-4","0.0024587745"
"792087706566828","0.022907447","0.00580322","-0.017715093","7.6322246E-4","-8.7785826E-4","0.0024587745"
