"timestamp","x","y","z"
"3116284581122","-0.051923547","0.0096211275","-0.0096211275"
"3116294468856","-0.051923547","0.0096211275","-0.0096211275"
"3116299412597","-0.060322944","0.0071776668","-0.0106901415"
"3116304356339","-0.060322944","0.0071776668","-0.0106901415"
"3116309300081","-0.063988134","0.0047342055","-0.0106901415"
"3116314243822","-0.063988134","0.0047342055","-0.0106901415"
"3116319187564","-0.0627664","0.0047342055","-0.011911872"
"3116324131306","-0.0627664","0.0047342055","-0.011911872"
"3116329075047","-0.053145275","0.0021380284","-0.0143553335"
"3116334018789","-0.053145275","0.0021380284","-0.0143553335"
"3116338962656","-0.036193766","0.0021380284","-0.01695151"
"3116343906522","-0.036193766","0.0021380284","-0.01695151"
"3116348850389","-0.013286319","-4.5814895E-4","-0.017104227"
"3116353794255","-0.013286319","-4.5814895E-4","-0.017104227"
"3116358738122","0.008399397","-0.0027488936","-0.0125227375"
"3116363681989","0.008399397","-0.0027488936","-0.0125227375"
"3116368625855","0.027641652","-0.005192355","-0.009010263"
"3116373569722","0.027641652","-0.005192355","-0.009010263"
"3116378513589","0.045814894","-0.0076358155","-0.007941248"
"3116383457455","0.045814894","-0.0076358155","-0.007941248"
"3116388401322","0.058948494","-0.012675454","-0.009162978"
"3116393345189","0.058948494","-0.012675454","-0.009162978"
"3116398289055","0.06627888","-0.013897184","-0.01160644"
"3116403232922","0.06627888","-0.013897184","-0.01160644"
"3116408176789","0.06261369","-0.012675454","-0.01160644"
"3116413120655","0.06261369","-0.012675454","-0.01160644"
"3116418064522","0.050549097","-0.008857546","-0.009162978"
"3116423008389","0.050549097","-0.008857546","-0.009162978"
"3116427952255","0.032528576","-0.006414085","-0.0065668016"
"3116432896122","0.032528576","-0.006414085","-0.0065668016"
"3116437839989","0.010842858","-0.0076358155","-0.0050396384"
"3116442783855","0.010842858","-0.0076358155","-0.0050396384"
"3116447727722","-0.009773844","-0.0062613687","-0.002443461"
"3116452671589","-0.009773844","-0.0062613687","-0.002443461"
"3116457615455","-0.027794369","-0.0062613687","-0.0035124752"
"3116462559322","-0.027794369","-0.0062613687","-0.0035124752"
"3116467503188","-0.041080687","-0.0038179078","-0.0033597588"
"3116472447055","-0.041080687","-0.0038179078","-0.0033597588"
"3116477390922","-0.051923547","0.0012217305","-0.0021380284"
"3116482334788","-0.051923547","0.0012217305","-0.0021380284"
"3116487278655","-0.05665775","0.007330383","0.0013744468"
"3116492222522","-0.05665775","0.007330383","0.0013744468"
"3116497166263","-0.05421429","0.010995574","0.0025961774"
"3116502110005","-0.05421429","0.010995574","0.0025961774"
"3116507053747","-0.0421497","0.010995574","0.004886922"
"3116511997488","-0.0421497","0.010995574","0.004886922"
"3116516941230","-0.0290161","0.008552114","0.0047342055"
"3116521884972","-0.0290161","0.008552114","0.0047342055"
"3116526828713","-0.018020526","0.007330383","0.00580322"
"3116531772455","-0.018020526","0.007330383","0.00580322"
"3116536716322","-0.012064588","0.0061086523","0.0033597588"
"3116541660188","-0.012064588","0.0061086523","0.0033597588"
